"sex","self_neuroticism","self_extraversion","self_openness","self_agreeableness","self_conscientiousness","other_neuroticism","other_extraversion","other_openness","other_agreeableness","other_conscientiousness"
"female",18.1666666666667,12.3333333333333,15,20.3333333333333,22.6666666666667,20.6666666666667,9,17.6666666666667,23.3333333333333,22.3333333333333
"female",12.8333333333333,19.8333333333333,24,22.3333333333333,20.8333333333333,19.1666666666667,23.3333333333333,19.5,21,13.6666666666667
"male",14.3333333333333,17,15.5,16.3333333333333,23.3333333333333,9.33333333333333,20.1666666666667,14.5,15.6666666666667,27.5
"female",22.1666666666667,15.8333333333333,15.8333333333333,11.8333333333333,25.3333333333333,14.6666666666667,16.1666666666667,16.5,16.6666666666667,20.5
"female",21.6666666666667,11.5,17.1666666666667,19.3333333333333,13.1666666666667,22.6666666666667,12.6666666666667,17.8333333333333,22.1666666666667,12.3333333333333
"female",13.1666666666667,16.6666666666667,15,22.3333333333333,18.5,15.1666666666667,15.5,16.5,22.3333333333333,20.5
"female",15.8333333333333,18.3333333333333,21.5,22.1666666666667,17.3333333333333,12.5,16.5,14.6666666666667,26.6666666666667,17.6666666666667
"male",11.8333333333333,22.1666666666667,18.3333333333333,13.6666666666667,16.5,12.1666666666667,20.5,15,20,14.5
"female",11.6666666666667,15.8333333333333,22.1666666666667,26.3333333333333,28.5,20,19.1666666666667,18.8333333333333,11,17.1666666666667
"female",18.8333333333333,20.8333333333333,16.1666666666667,23.1666666666667,15.6666666666667,14.1666666666667,19,9.33333333333333,24.5,17.1666666666667
"female",17.3333333333333,20.8333333333333,17.1666666666667,15.6666666666667,19,15.1666666666667,17,19.3333333333333,23.3333333333333,19
"female",12.8333333333333,21.1666666666667,22,20.3333333333333,21.3333333333333,12.8333333333333,20.3333333333333,21.6666666666667,20,22.1666666666667
"male",12.5,23.1666666666667,23.1666666666667,17.1666666666667,20.3333333333333,14.1666666666667,21,19.8333333333333,20.6666666666667,19.1666666666667
"male",12.8333333333333,14.5,16.5,19,20.3333333333333,19.5,13.8333333333333,17.3333333333333,22.5,17.6666666666667
"female",13.8333333333333,12.3333333333333,16.1666666666667,20.8333333333333,16.8333333333333,11.1666666666667,23.1666666666667,19.5,19.1666666666667,23.8333333333333
"female",18.3333333333333,15.1666666666667,16.5,20.6666666666667,17.6666666666667,17,20.1666666666667,18.5,22.5,19.5
"female",18.6666666666667,15,20.6666666666667,24.1666666666667,18.5,13.8333333333333,13.6666666666667,18.6666666666667,25.8333333333333,22.3333333333333
"male",10.6666666666667,18,21.5,19.5,20.1666666666667,8,20.1666666666667,19.3333333333333,23.6666666666667,21.6666666666667
"female",9.33333333333333,18.1666666666667,20.1666666666667,21.3333333333333,23.6666666666667,12.6666666666667,14.6666666666667,15.1666666666667,24.6666666666667,24
"female",13,20.1666666666667,24.8333333333333,18.8333333333333,21.8333333333333,7,22.8333333333333,20.8333333333333,24.5,26.5
"male",14.6666666666667,23,18.3333333333333,17,21,9.66666666666667,26.8333333333333,19.6666666666667,18.6666666666667,20.8333333333333
"male",13.5,16.6666666666667,18.1666666666667,19.6666666666667,24.8333333333333,15.5,18,15.6666666666667,18.5,22.5
"male",15,14.3333333333333,19.3333333333333,18.3333333333333,17.5,8.66666666666667,17.6666666666667,16.3333333333333,17.8333333333333,22.6666666666667
"female",15,22,19.1666666666667,14.1666666666667,23.5,13.8333333333333,23,16.6666666666667,14.3333333333333,24
"male",18.6666666666667,19.6666666666667,20.8333333333333,13.5,16.6666666666667,16.8333333333333,21,19.8333333333333,15.1666666666667,14.1666666666667
"female",13.3333333333333,17.6666666666667,15,20.8333333333333,21,16.1666666666667,18.1666666666667,19.5,17,21.6666666666667
"female",18.5,15.3333333333333,15.1666666666667,17.5,18.5,17,18.1666666666667,16.5,17.3333333333333,25.6666666666667
"female",16,18,16.8333333333333,18.1666666666667,22.5,11.8333333333333,20,16.5,20.1666666666667,22
"female",15,20.3333333333333,26.6666666666667,25.3333333333333,16.5,13.8333333333333,17.6666666666667,19.5,19.3333333333333,21.1666666666667
"female",21,19,20.3333333333333,19.8333333333333,19.6666666666667,22,15.8333333333333,20.6666666666667,20.1666666666667,25
"male",14.1666666666667,14,16.5,18.8333333333333,14.6666666666667,3.16666666666667,15.1666666666667,13,25,19.5
"female",20.3333333333333,10.1666666666667,14.3333333333333,21.1666666666667,22.3333333333333,15.5,10.5,12.3333333333333,23.1666666666667,27
"male",13.1666666666667,18.3333333333333,13,14.1666666666667,17.3333333333333,11.8333333333333,19.5,14,18.3333333333333,17
"male",8.83333333333333,23.6666666666667,20.8333333333333,17.3333333333333,21.1666666666667,8.5,27.1666666666667,19.6666666666667,17.1666666666667,27.5
"female",17.5,23.3333333333333,18.5,17.1666666666667,14.8333333333333,16.1666666666667,19.3333333333333,8.16666666666667,16.6666666666667,10.5
"female",13.1666666666667,25.3333333333333,29.6666666666667,21,19.5,12,11.1666666666667,20,21.5,23.5
"male",17.8333333333333,18,21,16.1666666666667,19.6666666666667,10.3333333333333,19.8333333333333,21.6666666666667,24.3333333333333,24.6666666666667
"female",17.6666666666667,23.3333333333333,25.1666666666667,16.8333333333333,14.8333333333333,11.3333333333333,20.6666666666667,17.1666666666667,17.6666666666667,14
"female",10,24,24.8333333333333,16,23.6666666666667,16.3333333333333,16,16.6666666666667,15.5,20.3333333333333
"female",13.3333333333333,13.3333333333333,16.1666666666667,18.1666666666667,17.6666666666667,13.6666666666667,21.8333333333333,21.6666666666667,16.1666666666667,20.1666666666667
"male",16.5,17.1666666666667,22,17.8333333333333,11.8333333333333,9.83333333333333,20,21.1666666666667,26.3333333333333,20.3333333333333
"female",16.8333333333333,21.8333333333333,20.8333333333333,16.1666666666667,22.3333333333333,14,21.8333333333333,24,22.5,27.1666666666667
"female",13.6666666666667,20.6666666666667,16.3333333333333,20.5,21.3333333333333,14,24,16.6666666666667,15.5,23.8333333333333
"female",15.5,12.1666666666667,19.8333333333333,23.8333333333333,20.5,16.5,16.6666666666667,16.3333333333333,21.6666666666667,20.3333333333333
"male",13.6666666666667,16,13.3333333333333,17.6666666666667,17.5,11.3333333333333,19.6666666666667,13,20.6666666666667,22.8333333333333
"female",11.3333333333333,16.3333333333333,21.3333333333333,21.8333333333333,21.1666666666667,14.6666666666667,16.8333333333333,16.5,20.6666666666667,18.6666666666667
"female",17.6666666666667,23,19.6666666666667,17.3333333333333,19.5,13.8333333333333,23.3333333333333,17.5,19,19.1666666666667
"female",17,20.8333333333333,19.6666666666667,20.1666666666667,20.6666666666667,19.6666666666667,23,19.8333333333333,20.6666666666667,18.8333333333333
"male",18.1666666666667,16.1666666666667,22,20,16.3333333333333,9.5,16.1666666666667,21.3333333333333,23.1666666666667,17.8333333333333
"male",17,15.5,23.1666666666667,24.3333333333333,9.5,19.3333333333333,18.6666666666667,23.8333333333333,25.8333333333333,10.6666666666667
"female",18.5,20.8333333333333,26.5,20.6666666666667,16.5,14.3333333333333,20.8333333333333,26.1666666666667,24.8333333333333,21.6666666666667
"male",12.3333333333333,20.3333333333333,16.6666666666667,20.5,20.1666666666667,8.83333333333333,24.6666666666667,19.1666666666667,23.6666666666667,22
"female",13.1666666666667,21.5,19.8333333333333,21.3333333333333,25.8333333333333,15.3333333333333,14.1666666666667,14.1666666666667,19.6666666666667,26
"female",12.3333333333333,23.1666666666667,22,21.1666666666667,22.6666666666667,10.3333333333333,21.3333333333333,21.5,25,26.5
"female",10.8333333333333,19.8333333333333,22.3333333333333,16.8333333333333,20.3333333333333,7.66666666666667,24.3333333333333,21.6666666666667,21.5,26.5
"female",21.3333333333333,8.33333333333333,20.1666666666667,22.3333333333333,21,20.3333333333333,13.5,15,21.1666666666667,14.8333333333333
"male",14.8333333333333,20.6666666666667,20.3333333333333,16,14.5,8.5,21.6666666666667,18.6666666666667,17.3333333333333,13
"female",9.83333333333333,26.8333333333333,24.3333333333333,20.5,22.1666666666667,13.3333333333333,24,20.3333333333333,18,20.5
"female",26.8333333333333,13.8333333333333,21.3333333333333,23.5,10.5,17.6666666666667,16.8333333333333,20.3333333333333,22.5,14.6666666666667
"female",18,18.8333333333333,15,17.1666666666667,20.5,22.3333333333333,14.3333333333333,16.1666666666667,19.5,19.1666666666667
"male",13.5,20.3333333333333,23.6666666666667,14.3333333333333,17,9.66666666666667,20,24,22.5,22.8333333333333
"female",16.3333333333333,18.3333333333333,19.5,21.1666666666667,23.5,15.5,24,17.3333333333333,20.1666666666667,22.3333333333333
"male",19,14.3333333333333,13.6666666666667,19.5,18.6666666666667,9.83333333333333,18.8333333333333,15.3333333333333,22.1666666666667,26.3333333333333
"female",14.5,14.8333333333333,14.8333333333333,18.8333333333333,22.6666666666667,10.6666666666667,19.3333333333333,12.3333333333333,20.1666666666667,27
"female",14.5,15.5,17,20.5,21.3333333333333,15.8333333333333,12.8333333333333,13.3333333333333,20.8333333333333,18.5
"female",20,25.3333333333333,27.8333333333333,17.3333333333333,10.1666666666667,19.1666666666667,26.1666666666667,23.3333333333333,16.8333333333333,9.5
"male",9.33333333333333,16.6666666666667,24,22.1666666666667,18.1666666666667,8.66666666666667,14,18.8333333333333,22.6666666666667,17.8333333333333
"male",9,20.5,17.6666666666667,20,21.6666666666667,7,21.5,18.3333333333333,20.8333333333333,22.5
"male",7.33333333333333,14.5,14.6666666666667,20.1666666666667,25.5,13.1666666666667,2.83333333333333,4.83333333333333,14.6666666666667,18.1666666666667
"female",13.5,17.5,16.3333333333333,20,22.5,15.6666666666667,23,20,18.3333333333333,22.1666666666667
"female",18,13.3333333333333,18.6666666666667,19.5,23.1666666666667,18.6666666666667,15.5,20,18.3333333333333,22.8333333333333
"male",18.3333333333333,12.3333333333333,13,22,14.8333333333333,21.3333333333333,9,7.5,16.5,4.33333333333333
"female",10.5,23.1666666666667,20.5,19.8333333333333,24.1666666666667,10.5,23.3333333333333,18.8333333333333,20.5,20.8333333333333
"female",13,22.3333333333333,16.5,19,18.3333333333333,13,24.3333333333333,20.8333333333333,19.6666666666667,23.3333333333333
"female",11,17.1666666666667,14.6666666666667,19.8333333333333,18.1666666666667,12,18.1666666666667,14.3333333333333,17.8333333333333,21.1666666666667
"female",14.5,16.1666666666667,20.8333333333333,20.6666666666667,19.3333333333333,12.5,23.5,23.8333333333333,28.1666666666667,27.1666666666667
"male",19,13.5,17.8333333333333,16.6666666666667,18.1666666666667,8,23.8333333333333,23,26.3333333333333,28.1666666666667
"female",15.5,16.5,20.3333333333333,22.8333333333333,21.6666666666667,12.1666666666667,17,14.6666666666667,22.8333333333333,25.1666666666667
"female",15.3333333333333,17,16.6666666666667,24,22.8333333333333,21.1666666666667,10.6666666666667,8.83333333333333,23.3333333333333,14.6666666666667
"female",13.6666666666667,10.8333333333333,14.8333333333333,19.6666666666667,18.5,15.8333333333333,16.3333333333333,15.6666666666667,16.5,17.8333333333333
"female",13.1666666666667,18.8333333333333,20.6666666666667,19.8333333333333,23.6666666666667,15.1666666666667,11.3333333333333,13.1666666666667,15.3333333333333,19.6666666666667
"female",4.83333333333333,11.8333333333333,20,21.6666666666667,24.8333333333333,11,18.5,21.6666666666667,21,26.8333333333333
"female",15.1666666666667,12,16.3333333333333,21.6666666666667,21,19.1666666666667,18.1666666666667,18.1666666666667,20.1666666666667,21.1666666666667
"male",9.83333333333333,27.1666666666667,21.8333333333333,23.1666666666667,24.5,13.3333333333333,26.1666666666667,16.3333333333333,13.1666666666667,20.5
"male",22.3333333333333,15.5,16.8333333333333,17.3333333333333,14.6666666666667,7.83333333333333,20,13.1666666666667,17.3333333333333,16.3333333333333
"female",14.3333333333333,14.3333333333333,13.6666666666667,21.1666666666667,15.8333333333333,11.6666666666667,12.5,15.3333333333333,23.5,18.6666666666667
"male",9,17.5,17.8333333333333,18.3333333333333,23,8.83333333333333,18,13.8333333333333,18.5,26.5
"female",14.3333333333333,9.83333333333333,18.8333333333333,20.6666666666667,19.1666666666667,20.3333333333333,9,20.1666666666667,21.6666666666667,16.3333333333333
"male",11.6666666666667,12,16.3333333333333,20.6666666666667,20.5,9.83333333333333,11.3333333333333,14.8333333333333,20,22.3333333333333
"female",11.6666666666667,19.1666666666667,23.8333333333333,22.1666666666667,21.5,12.1666666666667,20.8333333333333,24.1666666666667,22.8333333333333,21.5
"female",15.3333333333333,16.1666666666667,16.1666666666667,22.1666666666667,17.1666666666667,16.6666666666667,17,13.3333333333333,19,19.6666666666667
"male",11.8333333333333,22.3333333333333,19,16.8333333333333,21,13,20.8333333333333,17.3333333333333,20.6666666666667,18
"female",8.16666666666667,20.5,16.5,23.6666666666667,26.8333333333333,13.3333333333333,17.8333333333333,17.8333333333333,16.5,24
"male",15.6666666666667,23.3333333333333,21.5,17,19.1666666666667,12.5,20.8333333333333,18,20.8333333333333,20.6666666666667
"female",17.8333333333333,17,15.1666666666667,19,14,14,19.8333333333333,18.3333333333333,21,24.6666666666667
"female",21.3333333333333,19.6666666666667,19.3333333333333,14.3333333333333,22.3333333333333,15.1666666666667,24,19.1666666666667,13.6666666666667,21.8333333333333
"female",17.3333333333333,17.8333333333333,22.6666666666667,18.1666666666667,19,19.5,14.8333333333333,19,19.5,19.6666666666667
"male",15.1666666666667,21.1666666666667,22,18.8333333333333,21.1666666666667,7.83333333333333,27.1666666666667,20.6666666666667,24.8333333333333,28.5
"female",19.3333333333333,16,16.3333333333333,27.5,19,14,18.5,16.8333333333333,24.5,24.1666666666667
"female",12.1666666666667,25.1666666666667,24.1666666666667,21.8333333333333,24.6666666666667,13.3333333333333,26,22.1666666666667,24.1666666666667,27.1666666666667
"male",5.16666666666667,24.5,18.1666666666667,22.5,24,5.5,29.1666666666667,19.1666666666667,23.3333333333333,24.5
"male",14.8333333333333,17.1666666666667,15.6666666666667,18.3333333333333,21.3333333333333,6.5,11.8333333333333,8.83333333333333,22.6666666666667,25.8333333333333
"female",16.1666666666667,17.5,21.1666666666667,21.1666666666667,21.6666666666667,23.6666666666667,25,21.1666666666667,12.3333333333333,16.8333333333333
"male",12.8333333333333,19.1666666666667,21.8333333333333,9.66666666666667,10.5,10.8333333333333,23.1666666666667,18.6666666666667,15.1666666666667,27.1666666666667
"female",17.6666666666667,7.5,13.6666666666667,18.1666666666667,20.8333333333333,20.5,10.5,16.8333333333333,19.1666666666667,20.3333333333333
"male",14.1666666666667,21,18,17.3333333333333,24.5,7.83333333333333,23.6666666666667,18.5,18.6666666666667,27.6666666666667
"female",9.16666666666667,24.5,23.8333333333333,19.3333333333333,25.1666666666667,11.3333333333333,22.1666666666667,21.5,22.1666666666667,28.5
"female",16.1666666666667,13,13.6666666666667,20,17.5,16.5,16.5,15.3333333333333,21,21.3333333333333
"female",10.8333333333333,16.5,13.6666666666667,22.8333333333333,21.1666666666667,15.8333333333333,16.8333333333333,15,20.3333333333333,20
"female",14,25.8333333333333,13.8333333333333,14.8333333333333,23.6666666666667,14.8333333333333,19.3333333333333,13,19.1666666666667,23.8333333333333
"male",15.1666666666667,24,23,19,14.6666666666667,11.8333333333333,26.5,20.5,18.8333333333333,11.6666666666667
"female",19.6666666666667,21,17.6666666666667,16.8333333333333,16.3333333333333,17.1666666666667,24.5,19.1666666666667,16.1666666666667,18
"female",10,22.8333333333333,19.5,24.8333333333333,16.1666666666667,12.6666666666667,20.5,15.6666666666667,20,17.8333333333333
"male",8,24.3333333333333,24.5,16,20.6666666666667,10.3333333333333,28,23.8333333333333,15.3333333333333,17.6666666666667
"male",12.6666666666667,15.5,14.6666666666667,23.6666666666667,22.5,12.1666666666667,12.3333333333333,7.66666666666667,17,20.1666666666667
"male",19.6666666666667,3.83333333333333,18.1666666666667,24.5,10.5,16.5,10.3333333333333,18.6666666666667,24.8333333333333,17.6666666666667
"male",12.1666666666667,18.5,15.8333333333333,20.5,20.5,9.66666666666667,23.3333333333333,18.8333333333333,22.1666666666667,18.1666666666667
"female",17.1666666666667,20.3333333333333,22.3333333333333,19,21.3333333333333,14.3333333333333,21.6666666666667,24.1666666666667,19.8333333333333,27.8333333333333
"male",12.1666666666667,20.6666666666667,18.6666666666667,16.8333333333333,21.6666666666667,16.1666666666667,23.6666666666667,20.8333333333333,13.5,25.3333333333333
"male",9.33333333333333,20.8333333333333,22.5,17.6666666666667,13.3333333333333,5,26.6666666666667,19.6666666666667,19.8333333333333,16.5
"female",15.3333333333333,16.3333333333333,17.6666666666667,21.8333333333333,23.1666666666667,17.6666666666667,13.6666666666667,13.5,17.8333333333333,21.5
"female",13.5,22.1666666666667,17.8333333333333,21.8333333333333,21.3333333333333,9.5,26.1666666666667,17.3333333333333,24.3333333333333,22.5
